model,model_label,job_id,trace_id,status,reward,error,question_id,task,question_index,duration_seconds,eval_score,eval_status,eval_error,agent_text_chars,submit_calls,submitted_answer_chars,setup_prompt_chars,tool_error,subscores_json
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,7fb954db-7875-4dc6-819b-7767daa45c8f,completed,0.17286450662739322,,DBEVAL-V0-060,KomodoProteinFold,60,175.903717,0.17286450662739322,scored,,1052,1,31704.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.17286450662739322, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,60a6bd07-df2e-4ef9-913e-d966b079cdcd,completed,0.3575090850165827,,DBEVAL-V0-061,DragonTFBind,61,17.128211,0.3575090850165827,scored,,661,1,161.0,2823,,"{""spearman_rank_correlation"": 0.3575090850165827}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a3c3faa7-9740-4863-a334-a8dd8e44775a,completed,0.8547316528491795,,DBEVAL-V0-062,DragonTFBind,62,19.111139,0.8547316528491795,scored,,896,1,163.0,2795,,"{""spearman_rank_correlation"": 0.8547316528491795}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,42639704-966b-498f-ae67-3002ed925ea5,completed,0.7978634243562576,,DBEVAL-V0-063,DragonTFBind,63,20.770207,0.7978634243562576,scored,,1326,1,164.0,3197,,"{""spearman_rank_correlation"": 0.7978634243562576}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,7cea8968-114a-488f-b331-c59b91163bc4,completed,0.5550798951573257,,DBEVAL-V0-064,DragonTFBind,64,19.186835,0.5550798951573257,scored,,1106,1,162.0,2716,,"{""spearman_rank_correlation"": 0.5550798951573257}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,4171b299-986c-4dd0-91e8-322d0412f12c,completed,0.8518364249962831,,DBEVAL-V0-065,DragonTFBind,65,22.368589,0.8518364249962831,scored,,1520,1,163.0,2661,,"{""spearman_rank_correlation"": 0.8518364249962831}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,1bf139f8-c786-4f4d-b952-46c1b5d1d899,completed,0.8822988033830594,,DBEVAL-V0-066,DragonTFBind,66,20.554469,0.8822988033830594,scored,,1282,1,164.0,2831,,"{""spearman_rank_correlation"": 0.8822988033830594}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,dd389790-ae81-4e40-a638-067e64da1ba9,completed,0.6983342256246678,,DBEVAL-V0-067,DragonTFBind,67,21.578743,0.6983342256246678,scored,,1421,1,164.0,3150,,"{""spearman_rank_correlation"": 0.6983342256246678}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a6272c7d-2f95-49d3-8326-aa2979a385d2,completed,0.9271009271013907,,DBEVAL-V0-068,DragonTFBind,68,18.592415,0.9271009271013907,scored,,1105,1,164.0,2963,,"{""spearman_rank_correlation"": 0.9271009271013907}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,95957051-3ad1-4e46-9fa8-377378c5e8a4,completed,0.9254519912314692,,DBEVAL-V0-069,DragonTFBind,69,19.526044,0.9254519912314692,scored,,1321,1,163.0,2834,,"{""spearman_rank_correlation"": 0.9254519912314692}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,73c541f7-9411-4cf4-a37f-6b851fba807b,completed,0.7220132631087389,,DBEVAL-V0-070,DragonTFBind,70,15.932997,0.7220132631087389,scored,,803,1,162.0,2632,,"{""spearman_rank_correlation"": 0.7220132631087389}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,60de3862-2712-46a7-8f4f-3dc3af59e3a6,completed,0.8902188551882028,,DBEVAL-V0-071,DragonTFBind,71,18.171412,0.8902188551882028,scored,,991,1,164.0,3382,,"{""spearman_rank_correlation"": 0.8902188551882028}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,dab30cdc-49b3-4b0a-a5a5-fce57ca7eadb,completed,0.09834215720608248,,DBEVAL-V0-072,DragonTFBind,72,19.612274,0.09834215720608248,scored,,1025,1,164.0,3081,,"{""spearman_rank_correlation"": 0.09834215720608248}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,50314825-97a6-4b74-8bb7-0597bb3f2551,completed,0.7496755914896458,,DBEVAL-V0-073,DragonTFBind,73,47.913603,0.7496755914896458,scored,,1064,1,164.0,3271,,"{""spearman_rank_correlation"": 0.7496755914896458}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,fdcc9dd9-4007-4937-bfd3-bbc7ef53a8bc,completed,0.7378603713872525,,DBEVAL-V0-074,DragonTFBind,74,19.016172,0.7378603713872525,scored,,1219,1,165.0,2743,,"{""spearman_rank_correlation"": 0.7378603713872525}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,bc438e78-7920-4d70-9095-8a8886d86a98,completed,0.7822749024406355,,DBEVAL-V0-075,DragonTFBind,75,26.845447,0.7822749024406355,scored,,1391,1,162.0,2831,,"{""spearman_rank_correlation"": 0.7822749024406355}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,c727a132-274d-4797-a488-d45383049541,completed,0.6187649858959742,,DBEVAL-V0-076,DragonTFBind,76,17.435627,0.6187649858959742,scored,,977,1,161.0,3216,,"{""spearman_rank_correlation"": 0.6187649858959742}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,8c4f852c-f241-4b76-9fa0-683ce24580f1,completed,0.8816806132678185,,DBEVAL-V0-077,DragonTFBind,77,18.401017,0.8816806132678185,scored,,1264,1,165.0,3321,,"{""spearman_rank_correlation"": 0.8816806132678185}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,2681884d-418d-48a2-a488-8ffca66335b2,completed,0.3814398284627892,,DBEVAL-V0-078,DragonTFBind,78,19.710883,0.3814398284627892,scored,,1241,1,164.0,2807,,"{""spearman_rank_correlation"": 0.3814398284627892}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,4c9d2097-9021-4547-a0b9-4b074c247bdc,completed,0.0,,DBEVAL-V0-079,DragonTFBind,79,19.471396,0.0,scored,,1383,1,163.0,2867,,"{""spearman_rank_correlation"": -0.09697622757528539}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,7bb57b0e-6b7b-4d82-945a-f3e82855019f,completed,0.7952050661173402,,DBEVAL-V0-080,DragonTFBind,80,20.7483,0.7952050661173402,scored,,1251,1,162.0,2734,,"{""spearman_rank_correlation"": 0.7952050661173402}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,908c581e-0e20-46b7-b10f-791519253b62,completed,0.0,,DBEVAL-V0-081,RNAFold,81,12.29214,0.0,invalid_answer,,218,1,91.0,1283,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,049ce68d-1ac8-4eaa-8db2-a3ecb0cb2267,completed,0.0,,DBEVAL-V0-082,RNAFold,82,11.266039,0.0,invalid_answer,,331,1,91.0,1282,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,46d0e4ed-9419-46e2-8205-6c68d26a0c0a,completed,0.0,,DBEVAL-V0-084,RNAFold,84,11.906796,0.0,invalid_answer,,183,1,181.0,1361,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,0b3136ef-6806-4263-b754-eba9799b7602,completed,0.0,,DBEVAL-V0-083,RNAFold,83,12.135128,0.0,invalid_answer,,289,1,122.0,1314,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,e99819ee-d287-4270-ba88-820ead245b08,completed,0.0,,DBEVAL-V0-085,RNAFold,85,12.079484,0.0,scored,,181,1,115.0,1308,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,b292de9a-b473-4d2d-9a8c-21bac8629ccf,completed,0.0,,DBEVAL-V0-086,RNAFold,86,12.454344,0.0,invalid_answer,,376,1,124.0,1321,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,4af9cfa6-6f8d-4f01-97b0-29b52f03282e,completed,0.0,,DBEVAL-V0-087,RNAFold,87,13.102683,0.0,invalid_answer,,572,1,119.0,1313,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,c0811ed4-f083-4d14-bdee-35e6ca3019f9,completed,0.0,,DBEVAL-V0-088,RNAFold,88,14.963033,0.0,invalid_answer,,496,1,117.0,1313,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,65fab2fd-938f-42e5-9929-5350745c9500,completed,0.0,,DBEVAL-V0-089,RNAFold,89,12.74557,0.0,invalid_answer,,183,1,203.0,1393,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,ca16d89a-9b61-4349-8b6a-c537b50f0c59,completed,0.0,,DBEVAL-V0-090,RNAFold,90,43.466851,0.0,scored,,183,1,198.0,1393,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,29753128-f916-467d-b037-29bb1282d89f,completed,0.0,,DBEVAL-V0-091,RNAFold,91,11.938428,0.0,invalid_answer,,349,1,106.0,1298,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a1006102-11f0-4bff-95dc-d261fbcfdd81,completed,0.0,,DBEVAL-V0-092,RNAFold,92,14.395275,0.0,scored,,575,1,106.0,1299,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,84dbc8bf-34b5-43e5-a777-b8a664b4df34,completed,0.0,,DBEVAL-V0-093,RNAFold,93,12.967262999999999,0.0,invalid_answer,,183,1,155.0,1339,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a9625706-debb-4952-b420-e29437248730,completed,0.0,,DBEVAL-V0-094,RNAFold,94,13.784422,0.0,invalid_answer,,183,1,166.0,1357,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,c2a30a49-5144-4b57-bfa2-d4a29926c492,completed,0.0,,DBEVAL-V0-095,RNAFold,95,12.696833999999999,0.0,invalid_answer,,486,1,95.0,1301,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,9efb8a61-2a45-4ac1-bcbd-7a5434e2cf4c,completed,0.0,,DBEVAL-V0-096,RNAFold,96,15.606982,0.0,invalid_answer,,451,1,114.0,1305,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,0f573af7-bab7-4592-a0a8-7bb7675dc267,completed,0.0,,DBEVAL-V0-097,RNAFold,97,15.073352,0.0,invalid_answer,,183,1,243.0,1436,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a1ab2098-75da-430a-b1ad-f53287dea3f1,completed,0.0,,DBEVAL-V0-098,RNAFold,98,15.901113,0.0,invalid_answer,,256,1,240.0,1436,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,a58f1bf4-1b75-483f-bc77-cfef91597287,completed,0.0,,DBEVAL-V0-099,RNAFold,99,13.726322,0.0,invalid_answer,,183,1,194.0,1385,,{}
claude-opus-4-8,Opus 4.8,d0785f45-515b-4721-aa3c-d948dc5dd0f2,4f5496d7-10b2-48c9-a5e4-031b5ac186f4,completed,0.0,,DBEVAL-V0-100,RNAFold,100,15.225562,0.0,invalid_answer,,183,1,189.0,1383,,{}
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,9ec566b2-1406-493f-8869-bcdd6bef1567,completed,1.0,,DBEVAL-V0-010,AnoleGeneParse,10,191.050322,1.0,scored,,581,1,70.0,3332,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,b87769aa-f3a2-4846-9cfa-e159bbe1d9c6,completed,0.08293838862559244,,DBEVAL-V0-006,AnoleGeneParse,6,244.395854,0.08293838862559244,scored,,707,1,41.0,2347,,"{""intron_boundary_score"": 0.003236245954692557, ""intron_count_accuracy"": 0.5, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.08293838862559244}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,796a71b4-18c2-40cd-9211-524039859945,completed,0.6409235668789809,,DBEVAL-V0-008,AnoleGeneParse,8,433.003675,0.6409235668789809,scored,,42,1,121.0,2929,,"{""intron_boundary_score"": 0.008791208791208791, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.5, ""precision"": 0.5, ""recall"": 0.5, ""spliced_sequence_levenshtein_similarity"": 0.6409235668789809}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,8182f066-fc23-4100-a18b-81ca8d1bfbe5,completed,0.8512696493349456,,DBEVAL-V0-007,AnoleGeneParse,7,190.54785,0.8512696493349456,scored,,0,1,70.0,2724,,"{""intron_boundary_score"": 0.031496062992125984, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.5, ""precision"": 0.5, ""recall"": 0.5, ""spliced_sequence_levenshtein_similarity"": 0.8512696493349456}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,f861c59d-2927-409a-93ed-d778aff81725,completed,0.1495016611295681,,DBEVAL-V0-004,AnoleGeneParse,4,239.56577,0.1495016611295681,scored,,243,1,67.0,2809,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.6666666666666666, ""precision"": 0.5, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 0.1495016611295681}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,fc8f6c43-51b7-4f54-8bf2-4d8020fa7715,completed,1.0,,DBEVAL-V0-005,AnoleGeneParse,5,196.047754,1.0,scored,,70,1,41.0,2950,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,d3727aae-3a24-46de-b344-d2a3e5e38c38,completed,0.4363143631436315,,DBEVAL-V0-002,AnoleGeneParse,2,249.777883,0.4363143631436315,scored,,157,1,40.0,2465,,"{""intron_boundary_score"": 0.002421307506053269, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.4363143631436315}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,6ea320f7-049f-4941-bcda-c42ce51d83f9,completed,1.0,,DBEVAL-V0-003,AnoleGeneParse,3,184.896191,1.0,scored,,166,1,42.0,2634,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,4abb865e-a74b-449f-992d-90b3936c4bdd,completed,0.0,,DBEVAL-V0-001,AnoleGeneParse,1,239.766479,0.0,scored,,81,1,97.0,2266,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.5, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,9af4845f-4da0-42e2-a471-c339207f2919,completed,0.0,,DBEVAL-V0-009,AnoleGeneParse,9,231.202913,0.0,scored,,97,1,274.0,3101,,"{""intron_boundary_score"": 0.6666666666666666, ""intron_count_accuracy"": 0.0, ""intron_interval_f1_at_iou_0_8"": 0.5714285714285715, ""precision"": 0.4, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,11830b4b-d5c7-4aaf-953e-3b288b46b8ec,completed,1.0,,DBEVAL-V0-011,AnoleGeneParse,11,217.74204,1.0,scored,,85,1,102.0,3207,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,1b90bc29-aa30-43b6-800c-c472e073d467,completed,1.0,,DBEVAL-V0-012,AnoleGeneParse,12,248.06732,1.0,scored,,73,1,98.0,3386,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,23364573-b5cb-4f61-857f-c67bed8a1144,error,0.0,,DBEVAL-V0-013,AnoleGeneParse,13,241.495638,,,,186,0,,3503,,
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,778c83bc-15b6-4515-97d9-f0a7aeca5dbc,completed,0.0,,DBEVAL-V0-014,AnoleGeneParse,14,240.698971,0.0,scored,,361,1,126.0,3722,,"{""intron_boundary_score"": 0.002605297438124186, ""intron_count_accuracy"": 0.6666666666666667, ""intron_interval_f1_at_iou_0_8"": 0.0, ""precision"": 0.0, ""recall"": 0.0, ""spliced_sequence_levenshtein_similarity"": 0.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,46b8f5fd-82f3-44f5-a20b-a0911755da4b,completed,0.8779661016949153,,DBEVAL-V0-015,AnoleGeneParse,15,233.667606,0.8779661016949153,scored,,99,1,72.0,3844,,"{""intron_boundary_score"": 0.0032345013477088945, ""intron_count_accuracy"": 0.6666666666666667, ""intron_interval_f1_at_iou_0_8"": 0.8, ""precision"": 1.0, ""recall"": 0.6666666666666666, ""spliced_sequence_levenshtein_similarity"": 0.8779661016949153}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,f861b26b-4c63-4e2d-b70e-b4127d433407,completed,0.8082437275985663,,DBEVAL-V0-016,AnoleGeneParse,16,227.878158,0.8082437275985663,scored,,305,1,171.0,2300,,"{""intron_boundary_score"": 0.01735357917570499, ""intron_count_accuracy"": 0.75, ""intron_interval_f1_at_iou_0_8"": 0.8571428571428571, ""precision"": 1.0, ""recall"": 0.75, ""spliced_sequence_levenshtein_similarity"": 0.8082437275985663}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,c45e24d6-4986-48bd-88a2-2893bcbbb36a,completed,0.9387308533916849,,DBEVAL-V0-017,AnoleGeneParse,17,249.26379,0.9387308533916849,scored,,126,1,70.0,3423,,"{""intron_boundary_score"": 0.003964321110009911, ""intron_count_accuracy"": 0.5, ""intron_interval_f1_at_iou_0_8"": 0.3333333333333333, ""precision"": 0.5, ""recall"": 0.25, ""spliced_sequence_levenshtein_similarity"": 0.9387308533916849}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,14861f47-6791-4499-a068-c999e7452e9e,completed,0.9886968085106383,,DBEVAL-V0-018,AnoleGeneParse,18,220.907677,0.9886968085106383,scored,,65,1,226.0,3697,,"{""intron_boundary_score"": 0.27586206896551724, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 0.9886968085106383}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,976d405a-a2d0-43ce-9045-2b6cfac57800,completed,1.0,,DBEVAL-V0-019,AnoleGeneParse,19,195.355061,1.0,scored,,548,1,224.0,3960,,"{""intron_boundary_score"": 1.0, ""intron_count_accuracy"": 1.0, ""intron_interval_f1_at_iou_0_8"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""spliced_sequence_levenshtein_similarity"": 1.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,644a8799-dde5-40bb-9005-9b3d9acbdfc4,completed,0.8807740324594258,,DBEVAL-V0-020,AnoleGeneParse,20,268.473849,0.8807740324594258,scored,,64,1,102.0,4031,,"{""intron_boundary_score"": 0.012718600953895072, ""intron_count_accuracy"": 0.75, ""intron_interval_f1_at_iou_0_8"": 0.5714285714285715, ""precision"": 0.6666666666666666, ""recall"": 0.5, ""spliced_sequence_levenshtein_similarity"": 0.8807740324594258}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,39d770b1-f42e-4439-a204-7a0ae41ef3b6,completed,0.033333333333333326,,DBEVAL-V0-021,AnolePromoterExpression,21,37.645998,0.033333333333333326,scored,,83,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.033333333333333326}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,50fb860f-e5b2-4ae3-aa39-9cf6fa647fb9,completed,0.11666666666666665,,DBEVAL-V0-022,AnolePromoterExpression,22,153.179794,0.11666666666666665,scored,,291,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.11666666666666665}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,4fdafc0d-e87e-4618-ae13-8f9b5a071bae,completed,0.6,,DBEVAL-V0-023,AnolePromoterExpression,23,80.044707,0.6,scored,,124,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.6}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,6bdedde2-bc1f-4731-b562-97f718a3caff,completed,0.39999999999999997,,DBEVAL-V0-024,AnolePromoterExpression,24,33.519013,0.39999999999999997,scored,,96,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.39999999999999997}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,193c65f6-17bb-4ab8-89c5-775ea8a57f3c,completed,0.0,,DBEVAL-V0-025,AnolePromoterExpression,25,194.965838,0.0,scored,,85,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.4666666666666666}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,4c33a3fb-afe2-4e97-9eaa-051de8ceb8b7,completed,0.0,,DBEVAL-V0-027,AnolePromoterExpression,27,130.46483,0.0,scored,,258,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.033333333333333326}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,daa0c42f-7011-44b4-9ce7-deed248fcfea,completed,0.0,,DBEVAL-V0-026,AnolePromoterExpression,26,44.434836,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.049999999999999996}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,1ac5135e-6ca7-49f7-af9b-d3f1943eaf7c,completed,0.16666666666666666,,DBEVAL-V0-028,AnolePromoterExpression,28,73.573136,0.16666666666666666,scored,,53,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.16666666666666666}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,9ed52fee-a23b-45d9-94d8-e2792a4867e1,completed,0.21666666666666665,,DBEVAL-V0-029,AnolePromoterExpression,29,96.858183,0.21666666666666665,scored,,53,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.21666666666666665}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,404c09c0-2847-48d2-b0fb-2a7899d68d04,completed,0.0,,DBEVAL-V0-030,AnolePromoterExpression,30,35.206533,0.0,scored,,39,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.0}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,a22bf38c-950f-482d-88b7-8f471a6d2c57,d53f3ce8-f943-4559-a5ea-f94ebfdd8163,completed,0.5499999999999999,,DBEVAL-V0-031,AnolePromoterExpression,31,98.740362,0.5499999999999999,scored,,105,1,125.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.5499999999999999}"
